0.0227272727273  -2.59894600818
0.0454545454545  -2.44975457821
0.0681818181818  -2.37199110183
0.0909090909091  -2.13511325436
0.113636363636  -1.99894218078
0.136363636364  -1.88929689051
0.159090909091  -1.8167775752
0.181818181818  -1.76566886798
0.204545454545  -1.51040732671
0.227272727273  -1.47791548285
0.25  -1.45505490199
0.272727272727  -1.29868601289
0.295454545455  -1.18122428779
0.318181818182  -1.15778932445
0.340909090909  -1.12079651866
0.363636363636  -1.01019789601
0.386363636364  -0.864296899859
0.409090909091  -0.676898666722
0.431818181818  -0.572341223024
0.454545454545  -0.49785836885
0.477272727273  -0.11501017347
0.5  1.33224550904e-15
0.522727272727  1.68187254616e-15
0.545454545455  0.11501017347
0.568181818182  0.49785836885
0.590909090909  0.572341223024
0.613636363636  0.676898666722
0.636363636364  0.864296899859
0.659090909091  1.01019789601
0.681818181818  1.12079651866
0.704545454545  1.15778932445
0.727272727273  1.18122428779
0.75  1.29868601289
0.772727272727  1.45505490199
0.795454545455  1.47791548285
0.818181818182  1.51040732671
0.840909090909  1.76566886798
0.863636363636  1.8167775752
0.886363636364  1.88929689051
0.909090909091  1.99894218078
0.931818181818  2.13511325436
0.954545454545  2.37199110183
0.977272727273  2.44975457821
1.0  2.59894600818
